"cell","x1","y1","z1","Xnorm","Ynorm","Znorm"
"x_04096",13.7411,5.14438,6.02473,0.316218510458878,-0.380570452192243,0.0551045720831792
"x_04097",-10.5899,3.20954,-13.068,-0.248638737199835,-0.42548880314617,-0.388143420933587
"x_04098",16.6938,1.34234,18.0417,0.384767028611107,-0.468836855130402,0.334084992098687
"x_04099",-6.02654,7.0691,-5.70847,-0.142697881103667,-0.335887042479791,-0.217287974800599
"x_04100",-17.3102,3.84889,12.8237,-0.404654115172004,-0.410645949120828,0.212946316405819
"x_04101",1.3749,7.65008,-11.8088,0.0291305282141213,-0.32239927938971,-0.358910415867957
"x_04102",3.85943,0.162808,23.1079,0.08681022808365,-0.496220324738941,0.451699549169443
"x_04103",-3.62879,-5.41495,12.0564,-0.0870328255953163,-0.625710975841911,0.195133034332393
"x_04104",-13.95,4.85114,12.1639,-0.326645265409035,-0.387378176465945,0.197628704634613
"x_04105",-15.1851,-4.18346,13.037,-0.355318776016214,-0.597121273325812,0.217898190596178
"x_04106",15.4572,-0.915915,19.1442,0.356058694697385,-0.521263459207979,0.3596801224075
"x_04107",10.9701,-5.46927,1.48939,0.251888255505843,-0.626972043849508,-0.050185784646773
"x_04108",8.67486,6.36356,3.77196,0.198603024766614,-0.35226653294517,0.0028053052298596
"x_04109",-4.36737,-1.60958,22.5091,-0.10417935742614,-0.537367265163228,0.437798085197636
"x_04110",-11.125,2.61024,-13.435,-0.261061371420466,-0.439401874886824,-0.396663523267677
"x_04111",-5.41556,7.11517,-7.12864,-0.128513651882734,-0.334817502658179,-0.250257984969005
"x_04112",-19.4482,-2.22031,13.099,-0.454288934764061,-0.551545690499738,0.219337553933272
"x_04113",7.82499,4.528,16.5414,0.178872835745706,-0.39488004531673,0.299254720894776
"x_04114",-6.46256,-6.39651,6.8371,-0.152820319849471,-0.648498419021883,0.073964178440522
"x_04115",2.96888,-8.13349,-5.7773,0.0661356309893066,-0.688823343687463,-0.218885900260151
"x_04116",-4.1598,-7.11557,-13.6315,-0.0993605082667746,-0.665191783556899,-0.401225376424758
"x_04117",3.98592,-7.8167,-6.65153,0.0897467614466992,-0.681468893501042,-0.239181619779311
"x_04118",0.673253,2.85941,21.9769,0.0128414158369895,-0.433617259359344,0.425442776036321
"x_04119",18.228,2.46143,1.19942,0.420384306542881,-0.442856579051227,-0.0569175941122121
"x_04120",-17.9129,-2.18851,15.9492,-0.418646119740822,-0.550807436401034,0.285506479471756
"x_04121",0.431404,-7.37331,-14.06,0.00722676126097487,-0.671175356242426,-0.411173234327095
"x_04122",1.44664,-8.12196,0.0847761,0.0307960108883655,-0.688555668537839,-0.0827946515892403
"x_04123",-4.10325,7.9315,-5.41803,-0.0980476696101185,-0.315865962771564,-0.210545254032443
"x_04124",19.9538,1.52387,13.5316,0.46044968149703,-0.464622538572616,0.229380595540158
"x_04125",4.84057,-3.48044,18.5144,0.109587920737789,-0.580800286015424,0.345058976767146
"x_04126",-11.6982,4.54176,15.2937,-0.274368517627279,-0.394560599518045,0.270288694512639
"x_04127",-20.5313,-2.01269,9.35563,-0.47943368364159,-0.546725680563487,0.132433206591683
"x_04128",-4.9652,-1.92384,-15.8939,-0.118058302326383,-0.544662980039281,-0.453748208906081
"x_04129",2.5805,5.10988,14.096,0.0571191804592959,-0.381371388242723,0.242483445015255
"x_04130",2.72807,4.10527,18.4963,0.0605450973569572,-0.404693949566566,0.344638775534865
"x_04131",10.9465,4.61964,-5.24346,0.251340368816239,-0.392752573442353,-0.206492517617015
"x_04132",-1.95395,-6.18456,9.35856,-0.0481505144421077,-0.643577885807413,0.13250122811713
"x_04133",-1.94368,-4.46947,14.902,-0.0479120908699793,-0.603761149261978,0.26119516839748
"x_04134",-1.51243,3.4731,-15.5962,-0.037900390238981,-0.419370116031257,-0.446836943334259
"x_04135",-2.00752,-7.987,-0.0549726,-0.0493941707964325,-0.685422499570512,-0.0860389928019271
"x_04136",1.9663,-7.73225,2.67985,0.0428601972069848,-0.679508341342694,-0.0225486156423017
"x_04137",-1.77167,-6.13537,-15.9016,-0.0439187862310506,-0.642435913508193,-0.453926968546333
"x_04138",-10.4475,-4.02527,-10.3803,-0.245332844632057,-0.593448807417829,-0.325747020270551
"x_04139",-6.62737,-3.69825,18.1311,-0.156646472616995,-0.585856862280787,0.336160461168626
"x_04140",-6.74687,5.56462,-12.9666,-0.159420729371556,-0.370814354631268,-0.385789365411307
"x_04141",12.1696,5.57475,6.92223,0.279735292971078,-0.370579181234417,0.0759405171645032
"x_04142",-3.94552,7.36284,-10.4719,-0.0943858828494754,-0.329067710437241,-0.32787356352342
"x_04143",-21.1335,0.236997,11.2073,-0.49341408044156,-0.494497987212882,0.175420721275511
"x_04144",4.85233,4.32474,17.6378,0.109860935461084,-0.399598835508629,0.324708236423649
"x_04145",0.613571,-1.36072,22.7429,0.0114558661162724,-0.531589846452434,0.443225877910743
"x_04146",-13.8605,-4.38567,13.608,-0.324567474785326,-0.601815687203131,0.231154262620062
"x_04147",10.9922,-4.54497,15.004,0.252401318888904,-0.605513922357956,0.263563153242377
"x_04148",-0.114438,-7.29806,-14.3807,-0.00544525426557674,-0.669428387030872,-0.418618457265904
"x_04149",2.96706,2.49829,22.2804,0.0660933787107016,-0.442000854331787,0.432488691726774
"x_04150",15.7097,-3.43526,1.53602,0.36192061796539,-0.579751408022361,-0.049103244124052
"x_04151",12.3767,-2.90011,18.8809,0.284543230827726,-0.567327613024845,0.353567471332389
"x_04152",-6.65323,-6.74077,2.97454,-0.157246826421789,-0.656490600028787,-0.015707228838942
"x_04153",17.25,-2.23953,0.194923,0.397679510677104,-0.551991893134237,-0.0802375320802953
"x_04154",-12.7557,5.08863,12.3274,-0.298918948739814,-0.381864718418743,0.201424445047757
"x_04155",-17.3668,0.542134,17.8464,-0.405968114605545,-0.487414067687222,0.32955099758684
"x_04156",18.0185,-3.1331,12.5855,0.415520651395764,-0.572736601152419,0.207416375326854
"x_04157",-0.147204,-8.72949,-3.86107,-0.00620593457369336,-0.702659804153724,-0.17439959046273
"x_04158",10.1846,-5.23059,13.0509,0.233652450646367,-0.621430959312449,0.218220886570139
"x_04159",3.6341,-0.506695,23.0328,0.0815790709748201,-0.511763196872403,0.449956062288544
"x_04160",-3.71859,7.64781,-8.21769,-0.0891175808803334,-0.322451978660278,-0.275540866295819
"x_04161",13.3465,5.04345,2.31601,0.307057659284404,-0.382913596411807,-0.0309953568772755
"x_04162",7.22384,3.53748,19.739,0.164916815260316,-0.417875499714449,0.373488724228527
"x_04163",-11.8243,4.28523,16.3327,-0.277295996930628,-0.400516081402961,0.294409638177815
"x_04164",-8.39709,-5.89788,-4.81384,-0.197731473986712,-0.636922455460991,-0.19651865831246
"x_04165",-19.3755,2.51887,12.5743,-0.452601165173629,-0.441523078566023,0.207156361304669
"x_04166",-15.5697,-3.63771,14.9553,-0.364247471813737,-0.584451393628728,0.262432556556628
"x_04167",10.6133,-5.66456,10.6602,0.243604951656243,-0.631505806205978,0.162719500602539
"x_04168",-5.76332,-7.17799,-0.525904,-0.136587087271571,-0.666640897419825,-0.0969719184704185
"x_04169",4.98509,5.13413,14.0222,0.112943030245481,-0.380808411453618,0.240770138333359
"x_04170",8.31259,5.59543,11.1516,0.190192731925821,-0.370099083914883,0.174127615825895
"x_04171",16.0981,0.632135,18.8922,0.370937532806155,-0.485324646079128,0.353829806908343
"x_04172",15.6472,4.42618,12.0128,0.360469646859448,-0.397243851364841,0.194120836888888
"x_04173",-9.22292,-5.9493,4.64407,-0.21690356148143,-0.638116198409271,0.0230518078091058
"x_04174",-10.0371,5.4203,-1.31455,-0.235805187962001,-0.37416482103142,-0.115280759411484
"x_04175",2.24492,-6.88841,7.32654,0.0493285103195848,-0.659918142014087,0.0853267912099964
"x_04176",11.9979,3.66687,-6.21871,0.275749185148835,-0.414871641292084,-0.229133470754131
"x_04177",-6.56574,6.25776,-9.66697,-0.155215699028848,-0.354722736833308,-0.309186680766528
"x_04178",17.8586,-0.863877,-0.592246,0.411808486918323,-0.520055369057403,-0.0985120836721848
"x_04179",7.78407,-6.46708,7.41376,0.177922855943224,-0.650136739517024,0.0873516504077603
"x_04180",1.2513,4.63207,16.8219,0.0262610877550108,-0.392464004308804,0.305766679218243
"x_04181",-0.226384,6.78795,6.78088,-0.00804414084838889,-0.342414090902759,0.0726590009113053
"x_04182",8.51422,-5.89212,-4.48229,0.194873680791278,-0.636788733963867,-0.18882154678966
"x_04183",-14.6847,4.92938,10.8481,-0.343701720953602,-0.385561792796683,0.167081700135442
"x_04184",14.7369,0.740457,-4.124,0.339336542895627,-0.482809892604923,-0.180503651788894
"x_04185",-7.24121,-3.13108,19.7533,-0.170897098275736,-0.572689705766275,0.373820706417566
"x_04186",-4.26865,-6.78748,-14.3788,-0.101887519544883,-0.657574997794524,-0.418574347744283
"x_04187",-13.1219,-4.54254,3.70483,-0.307420478643749,-0.605457508601357,0.00124684618438965
"x_04188",2.53722,8.35854,-2.43822,0.0561144119878533,-0.305951999554262,-0.141367362653301
"x_04189",-13.8423,1.71566,-3.0992,-0.324144951999276,-0.460170030598079,-0.156712368758988
"x_04190",-6.90675,5.64406,-12.1949,-0.163132429538243,-0.368970112316771,-0.367873934972023
"x_04191",17.8081,4.08057,7.24795,0.410636102264722,-0.405267373347634,0.0835022821025409
"x_04192",7.65759,6.37266,5.44118,0.174986554735551,-0.352055271552144,0.0415571450612219
"x_04193",8.76805,3.46909,19.764,0.200766480724417,-0.419463210337415,0.374069112670904
"x_04194",-8.05709,6.28937,-3.50413,-0.189838191170388,-0.353988893686767,-0.166113036437852
"x_04195",4.97838,7.09579,3.56917,0.112787253987547,-0.335267419778709,-0.00190257365932334
"x_04196",-18.3855,-3.36532,11.1729,-0.429617782855511,-0.578127713315968,0.1746221067788
"x_04197",-10.4548,-5.10035,13.2669,-0.245502318057231,-0.618407367683043,0.223235442712274
"x_04198",3.91753,-7.18312,5.80631,0.0881590508237334,-0.666759993128201,0.0500338343398223
"x_04199",7.39194,-6.34901,8.56601,0.168819347146857,-0.647395680981367,0.114101753716903
"x_04200",1.90414,-7.48524,3.77223,0.0414171193838593,-0.673773871376635,0.00281157342503727
"x_04201",6.9444,-6.73132,-3.57477,0.158429465406806,-0.656271213197569,-0.167752982020631
"x_04202",-2.43444,6.8903,7.0106,-0.0593053481492112,-0.340037980619669,0.0779920742306164
"x_04203",-4.26782,3.99333,18.8342,-0.101868250648596,-0.407292696856152,0.352483305722029
"x_04204",-12.8766,-2.00742,-4.69415,-0.301725707247148,-0.546603334679834,-0.193739990605737
"x_04205",-2.45984,7.54002,3.72965,-0.0598950228066659,-0.324954381468429,0.00182305582998125
"x_04206",-4.99055,7.30853,2.84125,-0.118646816206953,-0.330328546289461,-0.0188016278583177
"x_04207",-19.1373,-2.45073,13.2682,-0.447071224094664,-0.556895014695435,0.223265622911277
"x_04208",3.03327,7.14933,-12.6171,0.0676304794614921,-0.334024459890516,-0.377675534986881
"x_04209",-0.795613,4.65124,16.8156,-0.0212590981550151,-0.392018962451189,0.305620421330764
"x_04210",-1.17147,-8.04207,0.113808,-0.0299848205064704,-0.68670097923138,-0.0821206604204308
"x_04211",1.73867,-5.11648,12.9587,0.0375756443614563,-0.618781834306064,0.216080413994654
"x_04212",15.9713,4.39393,4.85252,0.36799380262642,-0.397992552455507,0.0278910866416429
"x_04213",3.96154,-7.58204,2.03022,0.0891807666376934,-0.676021135425518,-0.0376301253951491
"x_04214",-8.41041,-3.60255,18.5871,-0.19804070494881,-0.583635135323369,0.346746746357578
"x_04215",7.60236,6.11377,7.54268,0.173704360588653,-0.358065542106021,0.0903445975274085
"x_04216",0.727412,-7.9612,1.36956,0.0140987461430167,-0.68482353869798,-0.0529677025287731
"x_04217",-5.97116,1.97692,-15.5701,-0.141412204626114,-0.454104739219865,-0.446231017800418
"x_04218",-0.672778,7.87245,-11.8885,-0.0184074175822413,-0.317236840272458,-0.360760694222254
"x_04219",9.17596,5.72849,-5.34952,0.210236330705613,-0.367010024469177,-0.208954757544954
"x_04220",8.10521,-6.42481,-1.63435,0.185378293718618,-0.649155418738653,-0.122705088366366
"x_04221",-4.42445,-7.31995,-12.8353,-0.105504500317775,-0.669936575151017,-0.382741165311945
"x_04222",-15.2595,-4.31398,12.2198,-0.357046012020727,-0.600151365305772,0.198926453191767
"x_04223",8.32124,5.13565,-13.3169,0.190393546326884,-0.380773123836321,-0.39392176826589
"x_04224",-9.66523,-5.7259,3.92989,-0.227172025959336,-0.632929847288193,0.00647173509804178
"x_04225",19.426,0.118704,15.2217,0.448196520701573,-0.497244222813445,0.268617175798594
"x_04226",15.9,-3.13442,0.679083,0.366338534788762,-0.572767245662177,-0.0689974973498509
"x_04227",-16.0612,-2.42626,17.2106,-0.375657908590864,-0.556326930488037,0.314790558720316
"x_04228",5.7465,5.00384,14.4943,0.130619572801883,-0.383833163859908,0.251730193679201
"x_04229",1.90867,3.87922,19.88,0.041522285769618,-0.409941821862536,0.376762115043532
"x_04230",-20.4693,2.13497,9.81143,-0.477994320304495,-0.450435523487159,0.143014848673095
"x_04231",4.85524,-7.48846,-0.837897,0.109928492675776,-0.673848625408013,-0.104215003722516
"x_04232",13.9208,3.62069,17.9366,0.320390342582682,-0.415943734822842,0.331645039086935
"x_04233",-10.7295,-4.19806,16.5227,-0.251879626262067,-0.59746022017616,0.298820590339878
"x_04234",-0.39051,-6.51418,8.50351,-0.0118544141881297,-0.651230191342462,0.112650782610961
"x_04235",-15.7625,0.86745,19.2262,-0.368723427481347,-0.479861681826413,0.361583796498496
"x_04236",-13.8851,4.02872,15.9899,-0.325138577012625,-0.406471098977123,0.286451351855946
"x_04237",11.0058,4.43852,-6.47639,0.252717050201557,-0.396957371629684,-0.235115650507396
"x_04238",11.2183,5.76795,3.27499,0.257650351961759,-0.366093939351729,-0.00873212053845862
"x_04239",7.54956,6.36087,-9.9771,0.172478580198353,-0.352328982741569,-0.3163865154719
"x_04240",-2.04235,4.72336,16.5415,-0.0502027679743517,-0.390344657872621,0.299257042448545
"x_04241",11.492,3.85056,18.2548,0.264004444628899,-0.410607179172877,0.339032223181506
"x_04242",3.18126,7.89889,-9.28005,0.0710661468849853,-0.3166230214558,-0.300204124921552
"x_04243",8.64445,-5.18679,-9.08913,0.197897040265307,-0.620414118761405,-0.29577181446481
"x_04244",-2.58709,7.62875,-11.4355,-0.0628491999783634,-0.322894466808746,-0.350244055646388
"x_04245",-18.3829,-2.24746,15.1292,-0.429557422457504,-0.552175992348159,0.2664697385618
"x_04246",-0.344466,7.99208,-11.1787,-0.010785477970498,-0.314459565497997,-0.344282305566294
"x_04247",16.0204,4.40237,11.4146,0.369133685527248,-0.397796613317361,0.180233302239698
"x_04248",-12.8485,4.98212,12.8389,-0.301073350637917,-0.384337405338645,0.213299192578784
"x_04249",-6.19783,-6.5849,6.10473,-0.146674470555455,-0.652871994168257,0.0569618150987847
"x_04250",1.18552,-5.55549,11.8168,0.0247339696854292,-0.628973687509576,0.189570591500655
"x_04251",3.21685,5.31354,12.8991,0.0718923878715528,-0.376643311835745,0.214696767948028
"x_04252",2.6448,-7.58319,3.22472,0.0586119395330888,-0.676047833293867,-0.00989916561838972
"x_04253",-13.2036,3.10531,-2.00512,-0.309317188073436,-0.427908558640127,-0.131312713277567
"x_04254",1.79523,-1.9757,-15.6071,0.0388887151734894,-0.545866937824147,-0.447089992695136
"x_04255",17.9489,-0.0223008,-0.761052,0.413904849972187,-0.50051772506303,-0.102431005728338
"x_04256",-10.9449,-4.72278,-1.20216,-0.256880253081584,-0.609641877115516,-0.112671565129935
"x_04257",3.57981,7.25281,-11.8412,0.0803186994333549,-0.33162211604983,-0.359662599289277
"x_04258",16.3897,4.05994,3.70523,0.377707183598037,-0.405746309890283,0.00125613239946767
"x_04259",11.497,-5.41262,10.9759,0.264120522317375,-0.625656883639082,0.170048645852872
"x_04260",-8.15419,-4.24865,16.7458,-0.19209241988058,-0.598634694228153,0.303999976799648
"x_04261",13.0212,-4.2991,-0.77008,0.299505644872198,-0.599805918104869,-0.10264059560265
"x_04262",-13.4269,-4.03333,1.20527,-0.314501217640744,-0.593635924651651,-0.0567817832166959
"x_04263",-9.16035,4.45579,-11.6964,-0.21545096528785,-0.39655643929369,-0.356300989431031
"x_04264",-14.6149,0.152095,20.0676,-0.342081276422486,-0.496469032794269,0.381117349915126
"x_04265",-14.5394,3.56894,0.905235,-0.340328503326508,-0.417145138898562,-0.0637472570690358
"x_04266",10.9187,-3.93295,-6.96812,0.250694976868317,-0.59130554897782,-0.246531426858192
"x_04267",-5.26507,6.42181,-12.6165,-0.125019945615003,-0.350914227874432,-0.377661605664264
"x_04268",0.105794,-5.74231,10.954,-0.000332449967916405,-0.633310814261769,0.16954022557735
"x_04269",4.05259,7.38893,2.81773,0.0912945413448294,-0.328462017058777,-0.0193476573049057
"x_04270",-13.4248,2.54662,-2.69191,-0.314452465011585,-0.440878847394985,-0.147256912411163
"x_04271",18.3542,-2.44143,2.223,0.423314107399999,-0.556679110194871,-0.0331546340382938
"x_04272",7.82706,6.3254,-9.3193,0.178920891908735,-0.353152437863613,-0.301115334776084
"x_04273",1.89162,-7.80205,2.23198,0.0411264608519171,-0.68112878587381,-0.0329461585097921
"x_04274",13.5848,2.43671,-4.5712,0.312589921917139,-0.44343046714305,-0.190885640246129
"x_04275",4.06047,-3.50748,18.354,0.0914774797818665,-0.581428034154699,0.341335204520857
"x_04276",4.74771,6.61921,-13.3872,0.107432125907425,-0.346331480733425,-0.395553820565853
"x_04277",12.3671,2.84315,-7.94804,0.284320361665854,-0.433994744002266,-0.269280796556344
"x_04278",16.8277,-0.465177,18.181,0.387875589108477,-0.510799334178379,0.33731891649961
"x_04279",17.392,0.511366,-1.29601,0.400976117029804,-0.488128363351024,-0.114850343342617
"x_04280",-3.37103,4.78521,16.2119,-0.0810487885990354,-0.388908776866181,0.291605201224251
"x_04281",-10.9353,4.22872,-4.40878,-0.256657383919712,-0.40182799143811,-0.187114972613696
"x_04282",3.94025,-6.44271,-13.8781,0.0886865078401654,-0.649570976863395,-0.406950328020362
"x_04283",-5.82841,-7.29984,-6.00224,-0.138098186620143,-0.669469710687969,-0.224108003309279
"x_04284",-0.859415,8.02274,-10.9755,-0.0227402958910358,-0.313747777112266,-0.339564908306656
"x_04285",-9.39854,4.75757,16.101,-0.220980674211438,-0.389550454328073,0.289030598093868
"x_04286",3.44568,-7.5599,2.81237,0.0772047993623153,-0.675507143420949,-0.0194720925869512
"x_04287",9.18869,-6.09226,-1.09029,0.210531864500471,-0.641435091678158,-0.110074442927987
"x_04288",-13.4263,3.87282,-0.0904991,-0.314487288318127,-0.410090401303785,-0.086863759601851
"x_04289",-1.18337,-5.65003,11.3142,-0.0302610854050418,-0.631168484443268,0.177902462255113
"x_04290",-8.12068,6.28513,9.94847,-0.191314467212418,-0.354087327566594,0.146196305958827
"x_04291",-4.0657,-2.96982,20.3726,-0.0971759261696687,-0.568945968157568,0.388198088912122
"x_04292",6.97228,-7.04119,0.0339268,0.159076714597744,-0.66346501186314,-0.0839751454301581
"x_04293",-3.66497,6.72998,-14.1798,-0.0878727637491239,-0.343759895622943,-0.413954455742964
"x_04294",1.37313,-8.285,-1.78817,0.029089436712401,-0.692340729803643,-0.126276102374622
"x_04295",0.868302,-5.9199,10.6466,0.0173695832488749,-0.637433661601036,0.162403769289886
"x_04296",5.8856,1.10279,22.6495,0.133848854095267,-0.474398137185255,0.441057546690024
"x_04297",-12.3801,-1.8188,-7.53249,-0.290199192781547,-0.542224419959791,-0.259633579867158
"x_04298",-5.50807,-7.34192,-9.94361,-0.130661321274905,-0.670446620514178,-0.315609027114492
"x_04299",13.8674,-4.73641,4.35183,0.319150632869765,-0.6099583048943,0.016267299073099
"x_04300",-0.678075,-4.21801,15.6482,-0.0185303902854121,-0.597923370153176,0.278518602625541
"x_04301",2.32873,7.11338,4.73685,0.0512742045338085,-0.334859058470653,0.0252057453964543
"x_04302",2.57449,3.24255,21.3379,0.0569796550777485,-0.424722458246855,0.410608047449172
"x_04303",-13.9534,0.55886,-3.53751,-0.326724198237198,-0.487025764603734,-0.166887971086113
"x_04304",-13.5578,-4.5249,4.40868,-0.317540131525029,-0.605047986516416,0.0175871023910637
"x_04305",0.202836,-8.09978,0.64592,0.00192043224108844,-0.688040747911762,-0.0697673942264325
"x_04306",7.53148,6.62235,-3.49781,0.172058843276826,-0.346258583945063,-0.165966314239619
"x_04307",11.8324,2.31086,-11.5828,0.271907013660301,-0.446352142561974,-0.353663704348871
"x_04308",15.0516,-2.5829,17.7669,0.346642472608265,-0.559963412312593,0.327705362340082
"x_04309",-0.444211,-2.35328,-15.8146,-0.0131011117778926,-0.554632660547051,-0.451907216766862
"x_04310",-10.9785,-4.33583,15.9921,-0.257660295148139,-0.600658624804409,0.286502426038875
"x_04311",18.1226,1.4506,16.6426,0.417937388869821,-0.466323541019534,0.301604133309517
"x_04312",4.80893,-6.32254,10.3052,0.108853381125118,-0.646781165698579,0.154477984720789
"x_04313",-18.1643,-2.86202,14.0288,-0.424482505917362,-0.56644333319404,0.240923360882147
"x_04314",-8.52807,-2.98978,20.1385,-0.200772245114012,-0.569409350289962,0.382763331537707
"x_04315",7.10721,6.72978,-8.91854,0.16220918709894,-0.343764538730482,-0.291811475889408
"x_04316",-6.54363,6.97842,2.66171,-0.15470240349041,-0.33799222743798,-0.0229697454960903
"x_04317",10.0813,-0.69983,21.9991,0.231254285602466,-0.51624692974514,0.425958160973151
"x_04318",1.69649,1.95339,22.8345,0.0365964129814784,-0.45465100082183,0.445352421163612
"x_04319",-10.8745,3.21274,-11.5139,-0.255245879227851,-0.425414513425545,-0.352064153801681
"x_04320",-11.4282,-2.72038,-14.4823,-0.268100322449611,-0.563155084434911,-0.420977155895722
"x_04321",11.3729,-2.6651,19.5789,0.261239474089417,-0.561871729511127,0.369771916643547
"x_04322",-15.5221,-4.48547,9.42783,-0.363142412219452,-0.604132597865099,0.134109368413267
"x_04323",-17.376,-0.815309,0.397368,-0.40618169755234,-0.518927836822629,-0.0755376625516172
"x_04324",-12.31,-4.11921,-0.761997,-0.288571783589122,-0.595629675028903,-0.10245294441146
"x_04325",-17.0866,0.602652,-0.00521887,-0.399463120943387,-0.486009109776992,-0.0848839332076418
"x_04326",10.2902,-4.77371,-4.8418,0.236104011426966,-0.610824244450326,-0.197167764746414
"x_04327",20.1513,0.726725,13.653,0.465034750191806,-0.483128688368551,0.23219896181634
"x_04328",6.76457,5.79224,10.6218,0.154254615263101,-0.365530033941116,0.161828023955048
"x_04329",13.5763,1.76857,-5.62526,0.312392589846731,-0.458941696498633,-0.215356209908993
"x_04330",-11.2682,5.65359,11.2998,-0.2643858364184,-0.368748868242537,0.177568158512304
"x_04331",-6.21687,4.54523,17.451,-0.147116494393169,-0.394480041602244,0.32037157398221
"x_04332",11.8444,3.30511,-9.4227,0.272185600112642,-0.423270094208652,-0.303515821373754
"x_04333",3.88957,-7.79461,-1.9386,0.0875099443897793,-0.680956062273358,-0.129768415710091
"x_04334",8.8153,5.98448,-7.90557,0.201863414880509,-0.361067078974616,-0.268294832670434
"x_04335",-5.45307,2.09397,22.1473,-0.129384466701676,-0.451387360532657,0.429398703659561
"x_04336",-9.69757,-5.22071,-4.05967,-0.227922816448394,-0.621201589800021,-0.17901019624897
"x_04337",-15.9673,-4.27193,6.72608,-0.373477969601297,-0.599175151945694,0.0713867894456155
"x_04338",11.4581,-5.46064,3.01533,0.263217437901037,-0.626771693759199,-0.0147602670563601
"x_04339",-13.3193,5.34395,8.72805,-0.312003225784755,-0.375937327334438,0.117863599445012
"x_04340",-4.02084,-8.0215,-10.3647,-0.0961344771486679,-0.686223435620992,-0.325384857882508
"x_04341",-10.4606,-4.97286,-1.09339,-0.245636968175863,-0.615447618782299,-0.110146411094842
"x_04342",-8.36068,6.15449,10.6472,-0.196886196259234,-0.357120205411078,0.162417698612503
"x_04343",-15.365,-1.02554,-1.31194,-0.359495251247557,-0.523808462527801,-0.115220166858099
"x_04344",-3.34018,6.72707,-14.3972,-0.0803325892611426,-0.343827452837635,-0.419001513637872
"x_04345",19.416,-1.64426,14.0094,0.447964365324623,-0.538172380010493,0.240472979450862
"x_04346",-13.4003,-1.69326,20.0035,-0.313883684338056,-0.539309941357552,0.379629233948873
"x_04347",-8.80375,5.42215,-6.13631,-0.207172304545788,-0.374121872286684,-0.227220510448057
"x_04348",-2.62604,-7.88923,0.694625,-0.0637534451715863,-0.683152716450066,-0.0686366814629942
"x_04349",6.97545,6.76494,3.27171,0.159150307852237,-0.342948280425123,-0.00880826750209844
"x_04350",14.3522,-4.50177,11.3145,0.330405525544334,-0.604511011129529,0.177909426916422
"x_04351",-0.552507,7.89301,2.29239,-0.0156152616481177,-0.316759528817447,-0.031543707877633
"x_04352",1.65494,-6.12533,10.2934,0.0356318073902483,-0.642202829509734,0.154204041375987
"x_04353",-20.2164,-0.681643,13.5326,-0.472123110821412,-0.51582470876108,0.229403811077854
"x_04354",-6.36783,5.5365,13.9479,-0.150621111963617,-0.371467175551253,0.239045223882616
"x_04355",-10.558,-3.31649,19.2646,-0.247898161547362,-0.576994098610318,0.362475273145986
"x_04356",-20.2521,2.02014,11.6231,-0.472951905517126,-0.453101363680684,0.18507374184912
"x_04357",-7.34474,-6.40227,-5.87537,-0.173300602893306,-0.648632140519007,-0.221162648041906
"x_04358",-11.1851,-4.62599,-0.975776,-0.26245662523594,-0.60739484522201,-0.107415938844374
"x_04359",0.0538595,4.72527,16.4672,-0.00153813731034094,-0.390300316195623,0.297532127997802
"x_04360",-7.20247,-6.54259,-3.68504,-0.169997728345429,-0.651889744768379,-0.170312959362267
"x_04361",6.75798,-6.94044,-2.26564,0.154101624869691,-0.661126046440362,-0.137360825157886
"x_04362",-6.88161,6.96904,-0.392738,-0.162548790920589,-0.338209989181559,-0.093880398177717
"x_04363",-2.04281,-6.40075,8.46572,-0.0502134471216915,-0.64859685290171,0.111773467441465
"x_04364",7.50805,6.70142,0.306562,0.171514903228631,-0.344422931379514,-0.0776457726675556
"x_04365",8.42372,-4.23661,16.5785,0.192772674629874,-0.598355179154304,0.300116017343263
"x_04366",16.7072,4.08488,4.49602,0.385078116816221,-0.405167314380168,0.0196147474533509
"x_04367",-5.44354,3.76346,19.6167,-0.129163222627442,-0.412629252506117,0.37064946396842
"x_04368",-17.294,4.12389,10.7792,-0.404278023461344,-0.404261676254684,0.165482149588252
"x_04369",-9.7457,-5.26904,-1.41125,-0.229040180277658,-0.622323596736824,-0.117525701906597
"x_04370",7.46462,-6.54944,-3.69935,0.170506652426534,-0.65204877120159,-0.170645173706683
"x_04371",16.0201,3.22922,16.4799,0.369126720865939,-0.425031921364331,0.297826965326529
"x_04372",9.56388,5.52122,-8.06568,0.219242102088284,-0.371821908967234,-0.272011872410792
"x_04373",-5.87422,-3.70334,18.0971,-0.139161690401954,-0.585975029367655,0.335371132886994
"x_04374",0.0843691,7.07627,5.2656,-0.00082984054147948,-0.335720587074517,0.0374809609527218
"x_04375",7.60604,6.01031,8.40221,0.173789793767371,-0.360467421635953,0.110299048642451
"x_04376",17.6705,3.57806,3.53623,0.40744164427788,-0.416933413194783,-0.00266729347099889
"x_04377",-14.0351,1.16916,20.2392,-0.328620907666885,-0.472857321948434,0.3851011361836
"x_04378",1.70123,5.1602,13.8123,0.036706454630153,-0.380203182385907,0.235897196971164
"x_04379",11.7706,5.62657,3.84335,0.270472293430745,-0.369376152071058,0.00446266246591055
"x_04380",-0.737783,8.37696,-1.10315,-0.0199165436101092,-0.305524369349919,-0.110372994742746
"x_04381",-16.6784,2.57657,16.8099,-0.38998653845626,-0.440183542041017,0.305488092765902
